"id" "strain" "genotype" "response"
759946 "A1b/145S" "C30" 11.4818724128573
453925 "A1b/102V" "C30" 16.0103922729032
571336 "A1b/116I" "E15" 20.7010329904257
153341 "A1b/127O" "C30" 9.61653149442474
631560 "A1b/149A" "E15" 10.7549154494534
330437 "A1b/105Q" "C30" 1.54681121336417
662365 "A1b/134C" "E15" 25.4412793390062
569074 "A1b/131R" "C30" 14.4555916082943
311876 "A1b/105Q" "C30" 19.3098565085444
587635 "A1b/116I" "A9" 17.7754000702345
429197 "A1b/167E" "E15" 10.7465546746907
986353 "A1b/102V" "C30" 27.8985022318288
735061 "A1b/102V" "E15" 30.626949306573
616706 "A1b/105Q" "C30" 28.2966049441365
406618 "A1b/111G" "A9" 19.4710077402254
678106 "A1b/116I" "E15" 25.2197513902273
163347 "A1b/105Q" "A9" 11.102242168667
410206 "A1b/127O" "A9" 15.6402129836992
741900 "A1b/131R" "E15" 38.5086307083411
757171 "A1b/111G" "E15" 26.2912614615922
794242 "A1b/152K" "E15" 33.5903496385622
374419 "A1b/105Q" "C30" 16.718416448891
353052 "A1b/116I" "A9" 8.86657150639042
921083 "A1b/200M" "E15" 21.0107399018035
509212 "A1b/102V" "E15" 30.2332846114132
143071 "A1b/131R" "E15" 23.6261444097279
892374 "A1b/111G" "A9" 24.8657909019841
282532 "A1b/102V" "C30" 20.1660832109831
98549 "A1b/102V" "C30" 11.2306719194213
126048 "A1b/162Y" "E15" 21.2656884241346
631218 "A1b/127O" "C30" 16.360741007122
961183 "A1b/111G" "C30" 21.2204174760131
806711 "A1b/111G" "E15" 25.0155221164334
24167 "A1b/134C" "C30" 12.2343589240445
672826 "A1b/105Q" "A9" 15.1622482563166
353779 "A1b/102V" "E15" 24.9784581916025
790043 "A1b/105Q" "C30" 18.6696063404116
152201 "A1b/131R" "E15" 15.3408729756027
107803 "A1b/145S" "A9" 7.95917821062253
741873 "A1b/102V" "E15" 24.0443447597983
614720 "A1b/149A" "A9" 11.44470494436
969426 "A1b/105Q" "E15" 17.3444491879698
517511 "A1b/105Q" "A9" 19.8180238915598
105592 "A1b/105Q" "E15" 22.2000294646845
146453 "A1b/105Q" "E15" 25.2588717636255
91489 "A1b/116I" "C30" 28.7531481210353
265598 "A1b/102V" "E15" 19.6734357408695
687943 "A1b/140L" "E15" 18.1430211937093
666488 "A1b/102V" "E15" 34.031042378218
389949 "A1b/135B" "A9" 22.3172366152134
872919 "A1b/116I" "A9" 30.7117224356594
234117 "A1b/105Q" "C30" 11.4313370799922
163453 "A1b/149A" "A9" 3.28946706970101
42924 "A1b/111G" "E15" 12.7878714464439
522967 "A1b/111G" "C30" 14.4187738700199
349195 "A1b/111G" "E15" 28.4738119089364
684332 "A1b/105Q" "E15" 31.5346305587448
959794 "A1b/102V" "A9" 24.9991775942393
224142 "A1b/102V" "A9" 18.5187820896262
46304 "A1b/131R" "A9" 18.1590169050603
391011 "A1b/127O" "E15" 9.56620184987586
894892 "A1b/102V" "C30" 17.5801407604208
83001 "A1b/102V" "E15" 17.4464869794409
409513 "A1b/131R" "A9" 33.4131298312642
338971 "A1b/102V" "A9" 11.792562821952
671974 "A1b/154P" "E15" 36.2644516543611
840596 "A1b/105Q" "A9" 32.9828794833699
995789 "A1b/102V" "A9" 25.7025580739473
352997 "A1b/148H" "E15" 29.4540821255535
470500 "A1b/105Q" "C30" 7.49646954873034
480537 "A1b/131R" "C30" 22.4880694779674
333147 "A1b/134C" "E15" 30.8816888028696
413035 "A1b/116I" "A9" 15.6849036113793
657473 "A1b/154P" "E15" 26.4077786745593
420496 "A1b/127O" "C30" 8.84065189089214
678265 "A1b/105Q" "C30" 8.0530267733347
576479 "A1b/135B" "E15" 18.5830491204909
96869 "A1b/148H" "C30" 22.8892342999577
230539 "A1b/152K" "C30" 17.6282534958416
354730 "A1b/102V" "E15" 17.7713183345587
229391 "A1b/102V" "C30" 18.2718532565192
210234 "A1b/105Q" "E15" 28.6319055488091
212027 "A1b/111G" "A9" 19.1789862067133
161892 "A1b/127O" "E15" 30.2599835869187
610970 "A1b/105Q" "C30" 18.8283472390827
223001 "A1b/116I" "E15" 27.7982971658236
867510 "A1b/195F" "E15" 18.5838106821214
763097 "A1b/102V" "C30" 29.0957545601854
736044 "A1b/167E" "E15" 10.2561412603285
487904 "A1b/102V" "C30" 6.70113245854614
871653 "A1b/102V" "A9" 17.3874750404216
873812 "A1b/145S" "E15" 28.6659889170046
112189 "A1b/152K" "A9" 11.6062324535709
361825 "A1b/149A" "C30" 19.0565826632771
316371 "A1b/140L" "C30" 2.66186965855329
272557 "A1b/154P" "A9" 28.3218680972556
576897 "A1b/140L" "A9" 18.1390327109854
920741 "A1b/102V" "A9" 1.50049628915032
2148 "A1b/116I" "A9" 30.7922600865239
831108 "A1b/105Q" "C30" 23.8883991430686
439365 "A1b/105Q" "A9" 31.935420645146
604562 "A1b/102V" "A9" 5.5035645321078
444190 "A1b/131R" "A9" 25.6574644770425
974069 "A1b/105Q" "A9" 28.4606147095924
733753 "A1b/116I" "C30" 20.6025215058385
278141 "A1b/131R" "A9" 26.2939440883312
776388 "A1b/105Q" "A9" 18.0087869800317
846508 "A1b/102V" "C30" 19.5644474271032
406208 "A1b/127O" "C30" 16.9498187662601
704663 "A1b/146W" "A9" 17.2539175840791
370923 "A1b/111G" "E15" 15.9932792012136
418198 "A1b/149A" "A9" 9.48967964163258
730179 "A1b/116I" "C30" 19.2646495552674
743064 "A1b/102V" "A9" 10.2883498506234
353966 "A1b/105Q" "E15" 22.8772562558754
42180 "A1b/116I" "C30" 15.841889769511
474429 "A1b/134C" "E15" 27.9718607923678
572595 "A1b/105Q" "E15" 33.2435484585106
758751 "A1b/116I" "A9" 10.3279497397424
983447 "A1b/145S" "C30" 10.3470372212976
689099 "A1b/111G" "C30" 13.7413891149561
339485 "A1b/105Q" "A9" 19.0404854259083
256740 "A1b/146W" "C30" 18.6310438246021
251093 "A1b/134C" "E15" 22.6282228527987
740883 "A1b/102V" "E15" 11.8638082548677
315124 "A1b/102V" "E15" 29.8255326480512
119430 "A1b/102V" "A9" 18.5851229823424
136284 "A1b/102V" "A9" 20.7625499226881
214057 "A1b/131R" "C30" 23.1388579331852
481710 "A1b/102V" "A9" 5.57791864021661
323361 "A1b/127O" "E15" 24.8817268394353
3649 "A1b/111G" "E15" 11.8451287062746
847604 "A1b/102V" "A9" 27.2821575580387
164719 "A1b/135B" "A9" 14.2564871204662
155924 "A1b/146W" "A9" 25.5787951427897
833231 "A1b/145S" "C30" 8.27246088489111
981233 "A1b/134C" "C30" 15.301026148839
355713 "A1b/102V" "C30" 5.92312252633845
223712 "A1b/154P" "E15" 36.0766787749128
229701 "A1b/145S" "E15" 15.0908767677842
185544 "A1b/127O" "E15" 11.0440775538024
627346 "A1b/105Q" "C30" 15.3642677041759
34288 "A1b/102V" "C30" 12.5258956856563
849802 "A1b/105Q" "C30" 9.55782145495423
161918 "A1b/102V" "A9" 24.8376970999142
221754 "A1b/149A" "E15" 18.1360550762886
518653 "A1b/135B" "A9" 15.1002426067443
795323 "A1b/111G" "A9" 23.7392867106577
872856 "A1b/145S" "A9" 35.0524939797604
807647 "A1b/140L" "E15" 29.8783804082843
159660 "A1b/111G" "C30" 12.2813054277227
127187 "A1b/111G" "A9" 28.257851000297
542685 "A1b/105Q" "E15" 7.89234117827825
781572 "A1b/135B" "E15" 15.0341423086391
30782 "A1b/131R" "C30" 22.0008442145397
905393 "A1b/102V" "C30" 13.24612368036
440515 "A1b/111G" "E15" 17.8067411263565
244435 "A1b/195F" "C30" 27.111322026665
705352 "A1b/102V" "A9" 22.3129867194499
202583 "A1b/145S" "A9" 33.0409970228106
903340 "A1b/111G" "C30" 5.65917368309255
493734 "A1b/105Q" "A9" 6.18130161735597
750236 "A1b/149A" "E15" 10.4111196411049
310259 "A1b/131R" "C30" 45.9593931580281
380731 "A1b/111G" "A9" 16.8680544300127
301556 "A1b/111G" "E15" 14.2160463092851
972720 "A1b/102V" "A9" 1.24116596020758
583682 "A1b/102V" "C30" 7.4323871159578
164465 "A1b/102V" "A9" 13.0333577700466
429056 "A1b/111G" "C30" 24.7673009220989
444239 "A1b/111G" "C30" 10.6813809283324
282282 "A1b/162Y" "A9" 13.4150676673096
52306 "A1b/102V" "E15" 35.2037585245807
605136 "A1b/145S" "E15" 27.3569003621215
990877 "A1b/102V" "A9" 6.77041307794231
529641 "A1b/200M" "E15" 19.8939039122996
867343 "A1b/146W" "A9" 21.0498167742449
905252 "A1b/140L" "E15" 25.76458047139
25803 "A1b/105Q" "C30" 17.112287156262
147199 "A1b/105Q" "E15" 24.492100363178
630543 "A1b/127O" "C30" 22.4274809149731
510617 "A1b/102V" "C30" 14.8887437148913
820711 "A1b/116I" "A9" 19.5416208725285
649 "A1b/140L" "E15" 15.4479277253191
518842 "A1b/105Q" "C30" 12.7805526310817
932649 "A1b/131R" "C30" 27.592822150906
144875 "A1b/102V" "A9" 24.5915841647307
616280 "A1b/102V" "C30" 18.2958511600326
695760 "A1b/102V" "E15" 29.5882954744545
529356 "A1b/102V" "E15" 22.2338033856374
866340 "A1b/105Q" "A9" 21.0046554325234
906021 "A1b/134C" "A9" 14.1717750925372
518520 "A1b/116I" "C30" 26.7986228187741
517849 "A1b/102V" "A9" 21.4041775520067
15041 "A1b/102V" "E15" 14.826131835104
779202 "A1b/135B" "A9" 17.1645464840156
40959 "A1b/152K" "C30" 15.1539312969052
978203 "A1b/111G" "A9" 14.3063536029693
654721 "A1b/116I" "C30" 11.8838939340466
748412 "A1b/152K" "A9" 13.3494641256403
334225 "A1b/105Q" "A9" 18.9857190513409
917260 "A1b/102V" "C30" 20.9739452523937
54257 "A1b/102V" "E15" 32.5771300077193
822114 "A1b/102V" "E15" 22.4621459979254
793815 "A1b/102V" "C30" 14.8265025221607
517948 "A1b/140L" "C30" 17.0768614334397
608894 "A1b/105Q" "A9" 15.7485129633805
84046 "A1b/154P" "E15" 17.2188047408604
117344 "A1b/105Q" "A9" 15.9275915803655
833360 "A1b/105Q" "E15" 14.1849480451056
703064 "A1b/111G" "E15" 15.4482289608989
92125 "A1b/111G" "C30" 19.219694189848
589336 "A1b/105Q" "A9" 20.6247573698548
717901 "A1b/105Q" "E15" 18.5904817390519
210098 "A1b/102V" "A9" 9.67949962814762
348420 "A1b/172D" "C30" 20.2751880872335
30795 "A1b/135B" "C30" 10.1376256468225
55947 "A1b/172D" "E15" 22.6600461694492
532735 "A1b/116I" "E15" 35.0320417950964
95255 "A1b/135B" "C30" 12.8637416841075
113707 "A1b/102V" "A9" 14.6922203600376
264636 "A1b/134C" "C30" 3.16284423923825
854658 "A1b/127O" "C30" 7.85747471501648
849825 "A1b/102V" "A9" 18.1915795311511
224824 "A1b/134C" "C30" 17.1841634786031
406396 "A1b/102V" "E15" 23.8514347172211
795373 "A1b/102V" "C30" 19.6923255512848
473790 "A1b/134C" "C30" 16.1504035394398
672387 "A1b/102V" "E15" 11.5129317050118
179261 "A1b/116I" "A9" 15.0723292300915
559958 "A1b/116I" "E15" 18.3580654785489
155553 "A1b/134C" "C30" 20.43644258006
479327 "A1b/172D" "E15" 39.5042001401371
56115 "A1b/102V" "C30" 11.0596903439153
505 "A1b/116I" "E15" 28.0418240094808
283805 "A1b/111G" "C30" 9.92952849848048
549663 "A1b/111G" "E15" 32.4961164407004
339838 "A1b/145S" "A9" 24.2123764764145
687682 "A1b/102V" "C30" 17.6611812597996
535452 "A1b/146W" "C30" 16.5526576275591
182097 "A1b/102V" "E15" 16.5964214862029
407619 "A1b/195F" "C30" 10.9393544966823
819910 "A1b/140L" "E15" 17.89636703279
392929 "A1b/102V" "C30" 35.1951814995488
159662 "A1b/102V" "A9" 21.2391876826188
127865 "A1b/105Q" "E15" 19.1735444811501
192737 "A1b/105Q" "E15" 11.2754910606584
469895 "A1b/102V" "C30" 21.5311648504146
220220 "A1b/105Q" "C30" 27.4892447456554
98562 "A1b/105Q" "A9" 18.0787377644682
386480 "A1b/102V" "E15" 24.9044053890465
297070 "A1b/127O" "C30" 15.1540202303686
73945 "A1b/116I" "C30" 12.3678552008535
332262 "A1b/102V" "E15" 35.8346616137446
580696 "A1b/162Y" "C30" 18.9033506736225
752298 "A1b/127O" "A9" 7.61837461506368
952871 "A1b/146W" "A9" 23.2902939906284
771527 "A1b/116I" "A9" 18.5519110364917
38799 "A1b/127O" "E15" 18.3462030174001
969819 "A1b/127O" "A9" 16.3003770382366
498436 "A1b/148H" "A9" 17.0596211535635
501505 "A1b/102V" "A9" 19.5646008270446
170663 "A1b/149A" "A9" 9.02825726204273
787476 "A1b/102V" "A9" 15.9588097581992
542883 "A1b/149A" "C30" 13.9543041129199
220764 "A1b/127O" "A9" 18.5270272502401
920724 "A1b/102V" "E15" 23.914272176447
830362 "A1b/102V" "C30" 30.4330203003345
243914 "A1b/102V" "A9" 22.9506889530601
478281 "A1b/102V" "A9" 16.0631504500158
160995 "A1b/134C" "C30" 0.599235921166837
698249 "A1b/116I" "C30" 17.9221944339097
452976 "A1b/148H" "E15" 10.1578969132564
951211 "A1b/195F" "C30" 21.5473048406024
950721 "A1b/102V" "C30" 2.42843462251629
670458 "A1b/105Q" "C30" 17.9882676002055
670777 "A1b/167E" "A9" 21.752973442193
19724 "A1b/146W" "C30" 19.6333044590643
358114 "A1b/111G" "E15" 29.2590822916664
995029 "A1b/102V" "C30" 4.89779278519123
289901 "A1b/134C" "E15" 16.6997653827966
984893 "A1b/102V" "E15" 24.9937797646317
93492 "A1b/116I" "C30" 18.7240819186377
895376 "A1b/127O" "E15" 17.083868281047
476423 "A1b/162Y" "E15" 14.0673968376682
336003 "A1b/102V" "C30" 0.497505801729858
971359 "A1b/127O" "E15" 15.1229058871483
241711 "A1b/127O" "A9" 9.69515382357781
414317 "A1b/111G" "E15" 29.0983880735768
991500 "A1b/102V" "E15" 16.5398275768041
454181 "A1b/195F" "E15" 31.3381414085674
230194 "A1b/102V" "C30" 11.0585347586751
825000 "A1b/127O" "E15" 12.8132481789866
779618 "A1b/127O" "A9" 28.0967051075996
726741 "A1b/102V" "C30" 13.1937496835
913159 "A1b/111G" "E15" 24.1305756878502
245302 "A1b/131R" "E15" 31.9683329987624
638328 "A1b/131R" "E15" 28.8304181176728
27636 "A1b/102V" "E15" 22.9608709829835
121432 "A1b/105Q" "E15" 14.1750920620418
245039 "A1b/134C" "A9" 11.5161599864082
444055 "A1b/146W" "E15" 27.4305099149457
515099 "A1b/105Q" "C30" 11.532102501909
195796 "A1b/135B" "E15" 35.0621544767107
421630 "A1b/146W" "E15" 14.3345511856644
794686 "A1b/102V" "E15" 22.6659179740951
327578 "A1b/200M" "E15" 35.2120200444861
148188 "A1b/105Q" "C30" 25.0021640438656
122861 "A1b/105Q" "E15" 27.1309208098921
847441 "A1b/105Q" "A9" 34.2198266860688
624585 "A1b/152K" "E15" 30.8162278657853
129660 "A1b/102V" "A9" 13.081002478241
651698 "A1b/105Q" "A9" 23.3938884377379
280260 "A1b/102V" "E15" 14.4895796678642
43838 "A1b/105Q" "E15" 21.8368722590161
202833 "A1b/102V" "E15" 22.6735514400644
329928 "A1b/102V" "C30" 6.90685783812799
679106 "A1b/105Q" "A9" 15.123856169536
897270 "A1b/105Q" "E15" 22.5201782055967
117508 "A1b/102V" "C30" 13.6857336484139
392557 "A1b/102V" "A9" 19.0243157125348
137205 "A1b/102V" "A9" 15.1758821626153
394004 "A1b/105Q" "C30" 25.2123926038918
378956 "A1b/140L" "C30" 14.943944105162
78394 "A1b/105Q" "E15" 24.5043998456739
162504 "A1b/105Q" "A9" 18.9832167710821
984833 "A1b/102V" "A9" 13.6985524700066
672435 "A1b/111G" "C30" 18.9802220014894
570638 "A1b/200M" "C30" 24.9465020312456
170872 "A1b/127O" "A9" 1.43004143051803
665979 "A1b/154P" "E15" 26.1066593939393
652264 "A1b/102V" "E15" 18.3700384119816
930569 "A1b/102V" "A9" 21.631383138715
640081 "A1b/102V" "C30" 11.1937890567924
18084 "A1b/102V" "E15" 18.5948775989652
519597 "A1b/127O" "A9" 12.1363954629292
503399 "A1b/135B" "E15" 33.6610836937023
703040 "A1b/146W" "E15" 23.8624225917801
801639 "A1b/162Y" "E15" 19.0553933284293
974526 "A1b/140L" "A9" 16.3014780068497
475348 "A1b/102V" "A9" 16.3725511009943
594765 "A1b/102V" "E15" 22.9630757369673
397386 "A1b/149A" "E15" 15.8165283804137
260715 "A1b/102V" "E15" 24.5733298253724
840811 "A1b/111G" "A9" 15.6736787074925
228901 "A1b/135B" "E15" 19.6706882482899
662535 "A1b/116I" "C30" 13.0857351101858
681219 "A1b/154P" "E15" 43.156074284401
693746 "A1b/105Q" "E15" 20.7178343654248
970053 "A1b/154P" "A9" 27.8346321694998
270171 "A1b/134C" "C30" 13.4653163371574
380425 "A1b/167E" "E15" 22.101008211686
23615 "A1b/102V" "E15" 3.94243026560863
335038 "A1b/195F" "A9" 12.1873212157265
124128 "A1b/172D" "A9" 21.042495284401
279418 "A1b/102V" "A9" 4.26285889433209
878145 "A1b/131R" "A9" 17.5003031639795
920066 "A1b/111G" "C30" 21.1252751838351
167377 "A1b/135B" "A9" 11.8967824330531
864005 "A1b/131R" "C30" 15.2891306720754
248165 "A1b/116I" "E15" 32.5532656238256
233575 "A1b/131R" "A9" 23.547504321798
191920 "A1b/134C" "A9" 17.5167211243367
88412 "A1b/116I" "C30" 23.7687221628305
982747 "A1b/105Q" "E15" 12.5239452353745
237806 "A1b/102V" "A9" 17.4208082957686
240234 "A1b/102V" "C30" 19.3729520476443
424617 "A1b/172D" "C30" 22.0304882060498
392553 "A1b/127O" "E15" 28.2846946636279
939201 "A1b/140L" "E15" 23.9085175194507
376445 "A1b/134C" "A9" 23.0534717409756
62965 "A1b/102V" "C30" 10.9382753617756
870284 "A1b/148H" "E15" 31.3921153999383
49675 "A1b/145S" "C30" 13.6872279415765
785095 "A1b/102V" "E15" 29.2927758608897
721699 "A1b/105Q" "E15" 22.3352681521161
915640 "A1b/105Q" "A9" 16.2959881228607
753929 "A1b/111G" "A9" 19.9836004097264
72550 "A1b/162Y" "C30" 7.96206408213288
15482 "A1b/116I" "C30" 16.5562692758511
231224 "A1b/134C" "A9" 22.6757690263051
932991 "A1b/102V" "A9" 26.6043848909622
47977 "A1b/105Q" "A9" 9.88002658066661
469057 "A1b/111G" "A9" 18.3420625737762
303047 "A1b/162Y" "A9" 23.3312664589613
575064 "A1b/102V" "A9" 22.2520254751424
91618 "A1b/105Q" "C30" 18.6939591077331
679558 "A1b/105Q" "E15" 22.7123359159272
916629 "A1b/116I" "A9" 30.4971192793223
453725 "A1b/140L" "E15" 29.5233410485398
791615 "A1b/116I" "C30" 25.0297915268436
756495 "A1b/116I" "C30" 17.8633927804019
499458 "A1b/102V" "C30" 14.0420502419164
167913 "A1b/135B" "E15" 38.2008918790733
953161 "A1b/135B" "E15" 25.2989956466844
349992 "A1b/105Q" "E15" 16.960851221326
274184 "A1b/148H" "A9" 23.4871306184562
588649 "A1b/105Q" "C30" 11.478717099185
580297 "A1b/134C" "A9" 15.1883211687935
145014 "A1b/135B" "E15" 22.0875399499278
191650 "A1b/102V" "A9" 8.94341038777589
667597 "A1b/102V" "C30" 11.6829637979747
925901 "A1b/127O" "C30" 7.23792090762253
639606 "A1b/102V" "A9" 24.9310328858689
924506 "A1b/167E" "A9" 31.8485951461862
202659 "A1b/111G" "A9" 28.1997972435126
543718 "A1b/200M" "A9" 22.0051729560502
778155 "A1b/200M" "A9" 23.6635970460129
345767 "A1b/116I" "E15" 29.4487181929235
329380 "A1b/140L" "E15" 23.5958803706494
712769 "A1b/116I" "A9" 22.318321297644
895979 "A1b/127O" "A9" 10.3358355160572
920080 "A1b/149A" "A9" 4.71698665080087
934041 "A1b/102V" "A9" 13.2873095831146
640209 "A1b/102V" "E15" 29.2629177990043
184609 "A1b/172D" "E15" 36.1315766321237
495997 "A1b/131R" "A9" 11.7224903696288
906822 "A1b/135B" "E15" 13.9414127546019
574409 "A1b/102V" "C30" 13.9398488131213
360105 "A1b/102V" "A9" 15.1047796471993
934897 "A1b/111G" "A9" 26.7034892916603
958391 "A1b/134C" "A9" 13.0617470267094
503983 "A1b/105Q" "E15" 19.3074915485491
620134 "A1b/102V" "E15" 13.4911540781481
152781 "A1b/116I" "C30" 5.74660077937441
174733 "A1b/102V" "E15" 30.5950643383704
896408 "A1b/105Q" "C30" 29.8665044854476
191708 "A1b/102V" "C30" 15.8289571407643
250071 "A1b/131R" "A9" 21.338025174131
913063 "A1b/102V" "A9" 9.767031579333
305830 "A1b/154P" "E15" 14.3675027662822
58167 "A1b/105Q" "E15" 21.1920774846384
287584 "A1b/102V" "C30" 5.18043040940567
864110 "A1b/102V" "A9" 11.1940808361704
279666 "A1b/102V" "C30" 10.7339426073339
285192 "A1b/131R" "E15" 30.4016031769316
892296 "A1b/131R" "C30" 12.4925059713041
716853 "A1b/140L" "A9" 16.2605455571126
637570 "A1b/116I" "A9" 15.1627151188601
846427 "A1b/146W" "E15" 23.727044699914
979383 "A1b/152K" "C30" 22.6110711868301
683004 "A1b/154P" "C30" 29.9759190437068
344000 "A1b/111G" "A9" 10.1846657154423
57437 "A1b/102V" "A9" 20.5016927660053
788060 "A1b/102V" "E15" 21.4299474443085
979580 "A1b/148H" "A9" 25.1811763836331
220584 "A1b/102V" "C30" 37.5599871113604
937154 "A1b/102V" "C30" 17.1239253048791
194371 "A1b/105Q" "E15" 20.6560053504895
512199 "A1b/116I" "C30" 21.7196708815768
89721 "A1b/102V" "E15" 19.9153041428848
973618 "A1b/116I" "C30" 22.0778850853579
57442 "A1b/131R" "A9" 22.5763758412887
314951 "A1b/102V" "E15" 40.2168797708058
589806 "A1b/116I" "A9" 20.2573005492825
333531 "A1b/111G" "A9" 26.9516869219044
781323 "A1b/102V" "A9" 13.941443749194
342893 "A1b/154P" "E15" 16.4738610208499
729840 "A1b/102V" "E15" 23.4371208816261
526560 "A1b/102V" "E15" 21.6496926882072
702983 "A1b/116I" "E15" 10.1617879209995
254431 "A1b/116I" "E15" 27.2038498969319
633096 "A1b/116I" "A9" 18.4897038832638
613978 "A1b/127O" "E15" 17.5855986580665
995424 "A1b/127O" "E15" 28.6364894507844
958404 "A1b/102V" "C30" 16.0170184583233
343431 "A1b/172D" "C30" 29.1385466142642
937671 "A1b/105Q" "E15" 14.8990261113331
374536 "A1b/102V" "A9" 5.32734180077201
717713 "A1b/140L" "E15" 26.4843271072877
616500 "A1b/105Q" "A9" 20.9755546483429
637657 "A1b/131R" "A9" 24.2939455244335
632528 "A1b/148H" "E15" 27.9253084629494
334446 "A1b/102V" "C30" 13.9936873030315
928109 "A1b/102V" "E15" 33.5831411063186
443142 "A1b/149A" "C30" 5.51519299879415
571543 "A1b/111G" "C30" 14.9621369236674
589601 "A1b/127O" "A9" 18.2579025016454
840122 "A1b/102V" "A9" 24.52304868057
157559 "A1b/148H" "A9" 20.7543650913223
445240 "A1b/200M" "A9" 25.4096780607683
231248 "A1b/200M" "E15" 18.8927309567122
692758 "A1b/105Q" "C30" 5.65535694123554
694588 "A1b/105Q" "E15" 8.6173618448272
438410 "A1b/116I" "A9" 27.7072758225983
544166 "A1b/105Q" "A9" 20.9689917772082
364766 "A1b/102V" "A9" 20.9300966075261
483831 "A1b/105Q" "E15" 22.5333969767857
431628 "A1b/148H" "A9" 7.33508281786061
286809 "A1b/146W" "C30" 14.8604366872483
464841 "A1b/127O" "C30" 10.038198166186
78173 "A1b/135B" "E15" 29.9758706048353
85315 "A1b/105Q" "E15" 17.7688876054231
670165 "A1b/195F" "C30" 23.0026573073661
633420 "A1b/111G" "A9" 27.6685796139881
421934 "A1b/111G" "A9" 31.2962530538785
595900 "A1b/102V" "C30" 27.3261544993508
231124 "A1b/111G" "A9" 21.7219168472857
492692 "A1b/102V" "E15" 19.5814587960178
718187 "A1b/102V" "C30" 7.09900619013245
539921 "A1b/111G" "E15" 14.3438741876656
851184 "A1b/105Q" "A9" 18.2734018150026
777 "A1b/102V" "C30" 10.5090795453377
987583 "A1b/152K" "C30" 16.6751459185071
887207 "A1b/105Q" "E15" 21.3612474292353
911858 "A1b/105Q" "C30" 11.0289822363722
317985 "A1b/131R" "A9" 23.3309896753046
154948 "A1b/111G" "E15" 27.1142046499315
151991 "A1b/116I" "E15" 23.6652102557407
741263 "A1b/105Q" "A9" 8.86326962166744
869127 "A1b/102V" "A9" 17.4046355074718
812632 "A1b/135B" "C30" 15.2392966694413
664719 "A1b/152K" "A9" 20.3802131290974
922768 "A1b/105Q" "C30" 9.2837267065797
699970 "A1b/172D" "C30" 14.9316609447438
865566 "A1b/105Q" "A9" 38.8194979951139
770499 "A1b/111G" "A9" 16.9544431679116
326743 "A1b/116I" "A9" 30.222838564373
118211 "A1b/127O" "C30" 22.6107533961444
366492 "A1b/102V" "C30" 7.63534560552856
489417 "A1b/154P" "A9" 17.0732358836845
389084 "A1b/200M" "A9" 14.415201457913
758574 "A1b/167E" "C30" 12.6590483385986
721352 "A1b/102V" "E15" 21.250858250342
283284 "A1b/102V" "A9" 23.4377417229913
234983 "A1b/105Q" "E15" 12.3011052547029
746720 "A1b/152K" "A9" 30.7673813093655
847969 "A1b/116I" "A9" 23.4177279215979
332766 "A1b/105Q" "E15" 29.2581430971573
368004 "A1b/127O" "A9" 16.0098037637034
94948 "A1b/127O" "E15" 15.5303699910743
583330 "A1b/102V" "A9" 19.011675037198
579065 "A1b/149A" "A9" 17.8190131446867
812796 "A1b/134C" "A9" 5.31050754058679
684259 "A1b/152K" "A9" 17.061826436248
571014 "A1b/154P" "E15" 28.042972835516
813823 "A1b/102V" "C30" 18.6438208445996
760401 "A1b/105Q" "C30" 11.4485634859455
743218 "A1b/127O" "C30" 12.0155664019935
614001 "A1b/102V" "C30" 11.692179991321
358317 "A1b/172D" "E15" 24.3693342322628
581671 "A1b/127O" "C30" 12.0937323737158
830604 "A1b/102V" "A9" 29.4711158564446
287477 "A1b/152K" "A9" 5.87522840401946
175347 "A1b/172D" "A9" 23.1368730010952
55280 "A1b/127O" "C30" 19.1386602601154
374494 "A1b/154P" "E15" 29.9315177350709
152723 "A1b/102V" "A9" 20.109818024793
351886 "A1b/102V" "C30" 9.69250352595324
262206 "A1b/145S" "A9" 23.5558287666734
640659 "A1b/102V" "E15" 32.4892349860723
791470 "A1b/145S" "A9" 20.2910632038879
905242 "A1b/140L" "C30" 10.8654507755708
302863 "A1b/140L" "E15" 16.1156587403723
365890 "A1b/127O" "A9" 9.33191805526235
600502 "A1b/127O" "C30" 18.8189073057496
793525 "A1b/162Y" "A9" 1.99451872706413
279626 "A1b/131R" "A9" 21.9933120687101
434097 "A1b/105Q" "C30" 24.6812290214911
95459 "A1b/102V" "A9" 21.0332694563653
228114 "A1b/135B" "E15" 8.91734607366814
73845 "A1b/111G" "C30" 2.14537198310655
98226 "A1b/140L" "A9" 10.2028949615671
551218 "A1b/131R" "A9" 20.0297179863849
25267 "A1b/140L" "E15" 35.9563173891844
171388 "A1b/102V" "C30" 8.00948749222461
553171 "A1b/111G" "A9" 25.4182240730355
184780 "A1b/149A" "E15" 15.8118620088447
822696 "A1b/111G" "C30" 20.195512392813
525039 "A1b/116I" "A9" 11.7009354583667
386028 "A1b/162Y" "E15" 18.89886346887
191563 "A1b/131R" "A9" 13.6130825719717
325939 "A1b/135B" "A9" 44.2139499826674
157137 "A1b/116I" "C30" 15.5052032095308
179533 "A1b/105Q" "A9" 7.16057535836128
144770 "A1b/154P" "E15" 18.7293716269476
140477 "A1b/105Q" "E15" 16.2607129177852
188127 "A1b/146W" "C30" 11.2391221694111
538158 "A1b/135B" "E15" 31.9776785605842
348008 "A1b/102V" "A9" 16.4986059276789
